source_row_id,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,source_total_reactions,calculated_total_reactions,record_id,model_text,privacy_masked,language_type,text_hash,duplicate_group_id,duplicate_count,is_duplicate,total_reactions,log_total_reactions,like_ratio,like_ratio_smoothed,love_ratio,love_ratio_smoothed,care_ratio,care_ratio_smoothed,haha_ratio,haha_ratio_smoothed,wow_ratio,wow_ratio_smoothed,sad_ratio,sad_ratio_smoothed,angry_ratio,angry_ratio_smoothed,dominant_reaction,dominant_ratio,dominance_margin,sentiment_label,label_confidence,fusion_score,reaction_entropy,is_ambiguous,positive_anchor_mass,negative_anchor_mass,baseline_filtered_label,baseline_filtered_score,label_version,split,quality_status
494,120,2,2,1930,4,2,0,2060,2060,RF_POST_000494,Cry ජෙප්පම්ට දැන් ලේසි වෙන්නෑ සජබෙ ඡන්ද 63 ක් ගත්ත පොරකුත් නාමල්ට එකතු වෙලා 😎,False,mixed,7fc7cca52b930c3b4d0635ccc97f9a2d0fdab850740e0ed7b6cc046c01b04262,DUP_7fc7cca52b930c3b,1,False,2060,7.630946580890459,0.05825242718446602,0.05853894533139816,0.000970873786407767,0.001451378809869376,0.000970873786407767,0.001451378809869376,0.9368932038834952,0.9342041606192549,0.001941747572815534,0.0024189646831156266,0.000970873786407767,0.001451378809869376,0.0,0.0004837929366231253,haha,0.9368932038834952,0.8786407766990292,neutral,0.5557907963330749,0.0022795241623689453,0.1331061157442077,True,0.001504854368932039,0.000970873786407767,positive,0.21568627450980396,reactionfusion_v1_provisional,validation,approved
495,17,3,2,282,1,0,0,305,305,RF_POST_000495,"ඊයෙ පානදුරේදි නාමල් දිවුරුම් දුන්නලු නේත, දැන් අපිට අලුත් ජනාධිපති කෙනෙක් ඉන්නවා 😍",False,sinhala,f6e9d304d878eb9a2932e5ac6f273f5bd83398a6698f69226de594070f674aac,DUP_f6e9d304d878eb9a,1,False,305,5.723585101952381,0.05573770491803279,0.057692307692307696,0.009836065573770493,0.01282051282051282,0.006557377049180328,0.009615384615384616,0.9245901639344263,0.907051282051282,0.003278688524590164,0.00641025641025641,0.0,0.003205128205128205,0.0,0.003205128205128205,haha,0.9245901639344263,0.8688524590163934,neutral,0.3076124865093346,0.05675224827672081,0.16989064673957344,True,0.013442622950819674,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
496,20,0,0,221,0,3,0,244,244,RF_POST_000496,අඩෝ මං status දාන මං ආස background colour එක නෑනෙ දැන් මේ hte update එක නිසා 😭,False,mixed,297f4c8130ac40a6bbe8bcd166671698cbc78410323677ac4fb26e9cb44efa88,DUP_297f4c8130ac40a6,1,False,244,5.501258210544727,0.08196721311475409,0.08366533864541832,0.0,0.00398406374501992,0.0,0.00398406374501992,0.9057377049180327,0.8844621513944223,0.0,0.00398406374501992,0.012295081967213115,0.01593625498007968,0.0,0.00398406374501992,haha,0.9057377049180327,0.8237704918032787,neutral,0.3338372076390532,-0.05153716547382703,0.17924228185726035,True,0.0,0.012295081967213115,negative,-1.0,reactionfusion_v1_provisional,train,approved
497,16772,5828,225,102,10,5,4,22946,22946,RF_POST_000497,අගමැතිතුමිය..! 'හතේ විද්යා පොත' ගේන්න මේක තමයි වෙලාව. එකෙක් හ්ම්.. කියන්නෑ. අධ්යාපන ප්රතිසංස්කරණ එතනින් පටන් ගමු. නීතිය සහ ජීවිතයට විද්යාව සිලබස් එකට ගේන්න වෙලාව මේක. ඒක රටක බලාපොරොත්තුව. ඉදිරිපත් වන්න. පෙනී සිටින්න.!,False,sinhala,6fb56fc5e177711dc7bdfe8bb754870956b30aa0fa224207ea86989859060345,DUP_6fb56fc5e177711d,1,False,22946,10.040942487989975,0.7309334960341671,0.7307541497843419,0.2539876231151399,0.253953731538361,0.009805630610999738,0.00984620746743345,0.0044452192103198816,0.0044874308369276346,0.0004358058049333217,0.0004792401864679998,0.00021790290246666085,0.00026140373807345446,0.0001743223219733287,0.00021783644839454538,like,0.7309334960341671,0.4769458729190273,positive,0.3832792934589906,0.4606007408090934,0.3357417411629846,False,0.2593807199511898,0.00039222522443998955,positive,0.9969802457744411,reactionfusion_v1_provisional,train,approved
498,437,1,2,2687,2,1,4,3134,3134,RF_POST_000498,ඒ අස්සෙ කන්දසාමියා කීයක් හරි හොයාගන්ඩ උගෙ පන්සල හො රු කඩලා කියලා බයිලා ග්හනවා 🤦♂️,False,sinhala,0874c82e7cbcfcc22558fec7ac70f97cb3c8a3c6cfc569d5b8fda8e462ed514e,DUP_0874c82e7cbcfcc2,1,False,3134,8.050384453067021,0.13943841735800894,0.13944603629417382,0.0003190810465858328,0.0006367398917542184,0.0006381620931716656,0.0009551098376313276,0.8573707721761328,0.8557784145176696,0.0006381620931716656,0.0009551098376313276,0.0003190810465858328,0.0006367398917542184,0.0012763241863433313,0.001591849729385546,haha,0.8573707721761328,0.7179323548181238,neutral,0.5910564269755259,-0.0038039582832859187,0.2208121755125283,True,0.000670070197830249,0.001595405232929164,negative,-0.4084507042253521,reactionfusion_v1_provisional,train,approved
499,216,2,1,628,1,73,0,921,921,RF_POST_000499,දිල්කගෙ සීන්නෙකෙ කාන්තාවන් වෙනුවෙන් කියලා ආපු උන් අර පොඩි කෙල්ල වෙනුවෙන් කතා කරන් නැත්තෙ දිල්කගෙ වගේ htt ලොකුවට නැති නිසා 😚,False,mixed,34caa6003ebe286ca7899552ca5bf182f9197063c3da5e82ea3cd4bc453a780d,DUP_34caa6003ebe286c,1,False,921,6.826545223556594,0.23452768729641693,0.2338362068965517,0.002171552660152009,0.003232758620689655,0.0010857763300760044,0.0021551724137931034,0.6818675352877307,0.677801724137931,0.0010857763300760044,0.0021551724137931034,0.07926167209554831,0.07974137931034483,0.0,0.0010775862068965517,haha,0.6818675352877307,0.44733984799131377,negative,0.21470872858582235,-0.27293663216995423,0.4266770713234613,True,0.002768729641693811,0.07926167209554831,negative,-0.9324950363997353,reactionfusion_v1_provisional,train,approved
500,104,1,0,314,0,102,12,533,533,RF_POST_000500,පල්ලේගම හොස්පිට්ල් ඉඳන් අද ඇප අරන් ගිහිම් යාලුවෝ සෙට් උනාම උන්ගෙන් අහනවා ඇති ගොඩ දවසකින් මුකුත් කරගන්ඩ බැරි උනා නැද්ද පොඩි එකක් හොයාගන්ඩ කියලා 😚,False,sinhala,56ac902c10729ffe781aa9687f5b75a2b3ac80e626cfbd1e9119ecaf24638fc1,DUP_56ac902c10729ffe,1,False,533,6.280395838960195,0.1951219512195122,0.19444444444444445,0.001876172607879925,0.003703703703703704,0.0,0.001851851851851852,0.5891181988742964,0.5833333333333334,0.0,0.001851851851851852,0.19136960600375236,0.19074074074074074,0.0225140712945591,0.024074074074074074,haha,0.5891181988742964,0.39399624765478425,negative,0.44242206869473755,-0.6046694179894231,0.5366137687279424,False,0.001876172607879925,0.21388367729831145,negative,-0.9826086956521739,reactionfusion_v1_provisional,train,approved
501,98,1,0,678,0,0,0,777,777,RF_POST_000501,"බෛයො නම් පුදුම පවක් කරලා තියෙන්නෙ, බලපම්කෝ දැන් පිල්ලෙයාන්ටත් මහත්තයා කියකිය ඌව හෝදන්ඩ වෙලා බෛයන්ට 😣",False,sinhala,0c48fe33772b26be245ec6602e2c8505276ca7c183c8d5a022a9bc8c18a1543b,DUP_0c48fe33772b26be,1,False,777,6.656726524178391,0.12612612612612611,0.12627551020408162,0.001287001287001287,0.002551020408163265,0.0,0.0012755102040816326,0.8725868725868726,0.8660714285714286,0.0,0.0012755102040816326,0.0,0.0012755102040816326,0.0,0.0012755102040816326,haha,0.8725868725868726,0.7464607464607464,neutral,0.5732028488654806,0.005332489285924853,0.19971827586192795,True,0.001287001287001287,0.0,positive,1.0,reactionfusion_v1_provisional,validation,approved
502,64,1,0,279,2,0,0,346,346,RF_POST_000502,මයිනයි නාමලයයි බැසිලයි පිල්ලෙයාන් බලන්ඩ බන්ධනාගාරෙට ගිහිම් තියෙන්නෙ ලඟම ඥාතියෝ නිසා ❤️,False,sinhala,64478fcf6443bb89c78bb66c294152c52a031c1b822b06259dd180737eb90c80,DUP_64478fcf6443bb89,1,False,346,5.849324779946859,0.18497109826589594,0.18413597733711048,0.002890173410404624,0.0056657223796034,0.0,0.0028328611898017,0.8063583815028902,0.7932011331444759,0.005780346820809248,0.0084985835694051,0.0,0.0028328611898017,0.0,0.0028328611898017,haha,0.8063583815028902,0.6213872832369942,neutral,0.5747835222004465,0.011578683398150097,0.2735913343361218,True,0.002890173410404624,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
503,92,2,1,1847,2,1,1,1946,1946,RF_POST_000503,නිකමට හිතපම්කො හිතේ තියාගෙන ආපු දේ කරගන්ඩත් නැතුව තව ඇදගෙනත් වැටුනම කොහොම මලක් ඇද්ද විමලට 🤣,False,sinhala,4c0fa75928ed355b237614f26f88215d5002102b0e3d97008d48fa6ec95ac11d,DUP_4c0fa75928ed355b,1,False,1946,7.5740450053721995,0.047276464542651594,0.047619047619047616,0.0010277492291880781,0.0015360983102918587,0.0005138746145940391,0.0010240655401945725,0.9491264131551901,0.946236559139785,0.0010277492291880781,0.0015360983102918587,0.0005138746145940391,0.0010240655401945725,0.0005138746145940391,0.0010240655401945725,haha,0.9491264131551901,0.9018499486125385,neutral,0.5508112275821573,0.0012136864134027416,0.11287816439682286,True,0.0013103802672147996,0.0010277492291880781,positive,0.12087912087912084,reactionfusion_v1_provisional,train,approved
504,142,4,1,739,2,0,2,890,890,RF_POST_000504,මැයි 18 හැමෝම රණවිරුවන්ගෙ photo දාද්දි බෛයො දානවා රණවිරුවන්ට කියලා bII0 නාවගත්ත මහින්ද http ඉන්න ඒවා 😚,False,mixed,f869fbd4d713f4ac504f4bf2c0e673a67a3d95ac7234961acd846125ff77c92f,DUP_f869fbd4d713f4ac,1,False,890,6.792344427470809,0.15955056179775282,0.15942028985507245,0.0044943820224719105,0.005574136008918618,0.0011235955056179776,0.002229654403567447,0.8303370786516854,0.8249721293199554,0.0022471910112359553,0.0033444816053511705,0.0,0.0011148272017837235,0.0022471910112359553,0.0033444816053511705,haha,0.8303370786516854,0.6707865168539325,neutral,0.569241587785333,0.011600008936229707,0.26031360583294494,True,0.005112359550561798,0.0022471910112359553,positive,0.3893129770992366,reactionfusion_v1_provisional,test,approved
505,232,4,0,1077,8,1,6,1328,1328,RF_POST_000505,"සමහර pgyl ඉන්නවා පාන් කියාගන්ඩ බෑ, ඒ උනාට ආන්ඩුවට බනිම්නෙ custom import duty එක 50% වැඩි කරා කියලා 🤣",False,mixed,b835f3756044ef59fc963dbdf61e0ded45d9d97121651b53b976a5c9916e00df,DUP_b835f3756044ef59,1,False,1328,7.192182058713246,0.1746987951807229,0.1745318352059925,0.0030120481927710845,0.003745318352059925,0.0,0.000749063670411985,0.8109939759036144,0.8074906367041198,0.006024096385542169,0.006741573033707865,0.0007530120481927711,0.00149812734082397,0.004518072289156626,0.0052434456928838954,haha,0.8109939759036144,0.6362951807228916,neutral,0.5935962563215635,-0.009053991102174575,0.28407594768722955,True,0.0030120481927710845,0.005271084337349397,negative,-0.2727272727272727,reactionfusion_v1_provisional,train,approved
506,857,124,3,144,3,1,0,1132,1132,RF_POST_000506,🔴 බන්ධනාගාර නියාමකයන් ලෙස විශ්රාම ගිය හමුදා නිළධාරීන් 1000ක් බදවා ගන්න රජයේ අවධානය,False,sinhala,5a67e905ca67509c3190208f8fcb210a9d32834fd81f35f4ee6f96a283547add,DUP_5a67e905ca67509c,1,False,1132,7.0326242610280065,0.7570671378091873,0.7532923617208077,0.10954063604240283,0.10974539069359086,0.00265017667844523,0.003511852502194908,0.127208480565371,0.1273046532045654,0.00265017667844523,0.003511852502194908,0.0008833922261484099,0.001755926251097454,0.0,0.000877963125548727,like,0.7570671378091873,0.6298586572438163,positive,0.21362322522258395,0.264862221699329,0.3869105689484877,True,0.1109982332155477,0.0008833922261484099,positive,0.9842084484800632,reactionfusion_v1_provisional,train,approved
507,2257,491,20,84,7,2,7,2868,2868,RF_POST_000507,සද්දෙන් 📢 දැම්මොත් අත්අඩංගුවට ගන්න වරෙන්තු ඕනේ නෑ.... නීති අලුත් වෙයි 👌,False,sinhala,8e34a55fb4befea664b1b8592e16dca23e2d737898214f258854c3cec0539f36,DUP_8e34a55fb4befea6,1,False,2868,7.9617188159813645,0.7869595536959554,0.7853913043478261,0.1711994421199442,0.1711304347826087,0.00697350069735007,0.007304347826086957,0.029288702928870293,0.029565217391304348,0.0024407252440725243,0.002782608695652174,0.000697350069735007,0.0010434782608695651,0.0024407252440725243,0.002782608695652174,like,0.7869595536959554,0.6157601115760112,positive,0.29151149067705,0.3513872002288897,0.34079619014487333,True,0.17503486750348674,0.0031380753138075313,positive,0.9647749510763209,reactionfusion_v1_provisional,train,approved
508,95,11,1,31,0,0,0,138,138,RF_POST_000508,පාසලේදී ඔයා ජනප්රිය චරිතයක් වුනේ කොහොමද ? 🤔,False,sinhala,ed02fd991bc6e98631c3ed27e43277abdce66b4acc81f9265df8a6ddd07b03aa,DUP_ed02fd991bc6e986,1,False,138,4.9344739331306915,0.6884057971014492,0.6620689655172414,0.07971014492753623,0.08275862068965517,0.007246376811594203,0.013793103448275862,0.2246376811594203,0.2206896551724138,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.006896551724137931,like,0.6884057971014492,0.463768115942029,positive,0.16443123803446769,0.2231128335822485,0.42643229525959037,True,0.08369565217391303,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
509,454,3,2,72,37,8,9,585,585,RF_POST_000509,🔴 අස්වැසුම මාටියා.... ඊයේ නෝර්වුඩ් කෝටි 1.6 යි අද තලවාකැලේ 916000 යි,False,sinhala,718f71f7b71507173d46135d909a74905b2b21a29d032c3d76d35df109fb126a,DUP_718f71f7b7150717,1,False,585,6.373319789577012,0.7760683760683761,0.768581081081081,0.005128205128205128,0.006756756756756757,0.003418803418803419,0.005067567567567568,0.12307692307692308,0.12331081081081081,0.06324786324786325,0.06418918918918919,0.013675213675213675,0.015202702702702704,0.015384615384615385,0.016891891891891893,like,0.7760683760683761,0.652991452991453,neutral,0.37290860711660284,-0.056542812310578734,0.4103809395548323,True,0.007008547008547009,0.02905982905982906,negative,-0.6113744075829384,reactionfusion_v1_provisional,train,approved
510,293,2,0,130,17,6,46,494,494,RF_POST_000510,"ඇගිලි සලකුණු යන්ත්ර භාවිතා නොකර රේගු නිලධාරින් සදහා 2025දී අතිකාල දිමනා ලෙස රුපියල් එකසිය හතලිස් දෙකෝටි, හැට දෙලක්ෂ, දාසය දහස් හයසිය හැට දෙකක මුදලක් (1,426,216,662) ශ්රි ලංකා රේගුව විසින් ගෙවා ඇත. 😅",False,sinhala,76e3897379323fda63b8ae6c315b891265bd45ce040a75c5e586a2ccc09db224,DUP_76e3897379323fda,1,False,494,6.20455776256869,0.5931174089068826,0.5868263473053892,0.004048582995951417,0.005988023952095809,0.0,0.001996007984031936,0.2631578947368421,0.26147704590818366,0.03441295546558704,0.03592814371257485,0.012145748987854251,0.013972055888223553,0.0931174089068826,0.09381237524950099,like,0.5931174089068826,0.3299595141700405,negative,0.19560272257441266,-0.2701711401101941,0.5519346324430071,True,0.004048582995951417,0.10526315789473685,negative,-0.9259259259259259,reactionfusion_v1_provisional,train,approved
511,614,1,1,373,4,6,3,1002,1002,RF_POST_000511,"ඊයේ රෑ මැගසින්, උදේ කුරුවිට දැන් පල්ලන්සේන මොනාද බන් මේ නාට්ය 😂😂",False,sinhala,6098a30f1705719d138bc38ab58d997b4333b35d6110f5cc671050ff8bac9880,DUP_6098a30f1705719d,1,False,1002,6.910750787961936,0.6127744510978044,0.6095143706640238,0.000998003992015968,0.0019821605550049554,0.000998003992015968,0.0019821605550049554,0.3722554890219561,0.37066402378592667,0.003992015968063872,0.004955401387512388,0.005988023952095809,0.006937561942517344,0.0029940119760479044,0.003964321110009911,like,0.6127744510978044,0.2405189620758483,neutral,0.5588881409749186,-0.023249039991594007,0.3863754332562193,True,0.0015469061876247504,0.008982035928143714,negative,-0.7061611374407583,reactionfusion_v1_provisional,train,approved
512,159,1,1,32,2,2,0,197,197,RF_POST_000512,🔴 කුරුවිට බන්ධනාගාරයේ නොසන්සුන්තාවය මැද දෙදෙනෙකු මි|ය|ය|යි,False,sinhala,f6516a87afffabeac3b4f104f4bbb745957221977160d90a802d0c3e2cfacacf,DUP_f6516a87afffabea,1,False,197,5.288267030694535,0.8071065989847716,0.7843137254901961,0.005076142131979695,0.00980392156862745,0.005076142131979695,0.00980392156862745,0.16243654822335024,0.16176470588235295,0.01015228426395939,0.014705882352941176,0.01015228426395939,0.014705882352941176,0.0,0.004901960784313725,like,0.8071065989847716,0.6446700507614214,neutral,0.6121635680662154,-0.006150012239817924,0.3160585118849602,True,0.007868020304568527,0.01015228426395939,negative,-0.1267605633802817,reactionfusion_v1_provisional,train,approved
513,260,2,1,264,2,0,0,529,529,RF_POST_000513,📢 මැගසින් බන්ධනාගාරය ලඟට ආපු ඔක්කොම කට්ටිය දැන් ගෙවල් වලට පරිස්සමින් යන්න.... 😂,False,sinhala,2a7e7211e9e8b304f9a79ac67e0f4101108fc243d6038333c7da64ef3ea17002,DUP_2a7e7211e9e8b304,1,False,529,6.272877006546167,0.4914933837429111,0.4869402985074627,0.003780718336483932,0.005597014925373134,0.001890359168241966,0.0037313432835820895,0.499054820415879,0.4944029850746269,0.003780718336483932,0.005597014925373134,0.0,0.0018656716417910447,0.0,0.0018656716417910447,haha,0.499054820415879,0.007561436672967864,neutral,0.5984120495329667,0.01633331335512387,0.38542618971791576,True,0.0048204158790170135,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
514,650,7,1,109,49,24,14,854,854,RF_POST_000514,🔴Breaking…. මැගසින් බන්ධනාගාර තුල නොසන්සුන්තාවයක් 😠,False,mixed,79c50c65915b517b3815343c8ee32808cfe47197ee090b2e01cb8954cd911458,DUP_79c50c65915b517b,1,False,854,6.75110146893676,0.7611241217798594,0.7560975609756098,0.00819672131147541,0.009291521486643438,0.00117096018735363,0.0023228803716608595,0.12763466042154567,0.12775842044134728,0.05737704918032787,0.05807200929152149,0.02810304449648712,0.029036004645760744,0.01639344262295082,0.017421602787456445,like,0.7611241217798594,0.6334894613583139,neutral,0.17481319849004395,-0.09079510182243916,0.43657988416557725,True,0.008840749414519906,0.04449648711943794,negative,-0.6684961580680571,reactionfusion_v1_provisional,test,approved
515,369,3,1,273,21,7,9,683,683,RF_POST_000515,පාර්ලිමේන්තුවේ 225ම රුපියල් 60000 කින් ඉන්ධන දීමනාව වැඩි කරගෙන නේත 🤔,False,sinhala,30c75fa8f4bba7a1b93d64b56a25903f0d4a62161a09063b6ec72189d65142ab,DUP_30c75fa8f4bba7a1,1,False,683,6.52795791762255,0.5402635431918009,0.5362318840579711,0.004392386530014641,0.005797101449275362,0.0014641288433382138,0.002898550724637681,0.39970717423133234,0.39710144927536234,0.03074670571010249,0.03188405797101449,0.010248901903367497,0.011594202898550725,0.013177159590043924,0.014492753623188406,like,0.5402635431918009,0.14055636896046853,neutral,0.3880638435119377,-0.057279568477548407,0.48492969496536864,True,0.005197657393850659,0.02342606149341142,negative,-0.6368286445012787,reactionfusion_v1_provisional,train,approved
516,3283,10110,4,792,9,15,4,14217,14217,RF_POST_000516,🔴 පළාත් සභා ජන්දය මාර්තු අවසානයේ.... ඔබේ සහය ? 1 - මාලිමාව ❤️ 2 - විපක්ෂය 👍 3 - කාටවත් නෑ 😂,False,sinhala,fff5c004460c026705478617e98a772d2eaa99e0664b3f131ae769aa2666dcd1,DUP_fff5c004460c0267,1,False,14217,9.562264046489428,0.23092072870507138,0.23087739032620921,0.7111204895547584,0.7108408323959505,0.00028135330941830204,0.0003515185601799775,0.055707955264823805,0.05575084364454443,0.0006330449461911796,0.000703037120359955,0.0010550749103186326,0.0011248593925759281,0.00028135330941830204,0.0003515185601799775,love,0.7111204895547584,0.480199760849687,positive,0.6742469252514499,0.8373974989200128,0.3896610006095726,False,0.7112752338749384,0.0013364282197369346,positive,0.9962492103600759,reactionfusion_v1_provisional,test,approved
517,141,26,1,6,2,1,1,178,178,RF_POST_000517,🔴 අකිල 18 දක්වා රිමාන්ඩ්…,False,sinhala,1105924e56d07c1759ef5c110ca17cfa30584990425355bb3fc1984ef3f38f86,DUP_1105924e56d07c17,1,False,178,5.187385805840755,0.7921348314606742,0.7675675675675676,0.14606741573033707,0.14594594594594595,0.0056179775280898875,0.010810810810810811,0.033707865168539325,0.03783783783783784,0.011235955056179775,0.016216216216216217,0.0056179775280898875,0.010810810810810811,0.0056179775280898875,0.010810810810810811,like,0.7921348314606742,0.6460674157303371,positive,0.23203935958713182,0.29282549495466526,0.36877970458007725,True,0.1491573033707865,0.011235955056179775,positive,0.8598949211908932,reactionfusion_v1_provisional,train,approved
518,1269,191,10,31,2,0,0,1503,1503,RF_POST_000518,"නඩු වලදි සුළු වැරදිකරුවන් නිවාස අඩස්සියේ තැබීමට කල යෝජනාවට කැබිනට් අනුමැතිය.. ඒක නම් හොඳ වැඩක්👏 රටේ සල්ලිත් ඉතුරුයි, තදබදයත් අඩුවෙයි ✌️",False,sinhala,f44913a07db878eb161c464c707c54f4ba92436bcc45a3ba2b2a184a55116272,DUP_f44913a07db878eb,1,False,1503,7.315883504509785,0.844311377245509,0.8410596026490066,0.1270791749833666,0.1271523178807947,0.00665335994677312,0.00728476821192053,0.020625415834996674,0.02119205298013245,0.0013306719893546241,0.001986754966887417,0.0,0.0006622516556291391,0.0,0.0006622516556291391,like,0.844311377245509,0.7172322022621423,positive,0.2430605580089951,0.28115040455984885,0.27095708156965576,True,0.13073852295409183,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
519,122,0,0,47,0,12,0,181,181,RF_POST_000519,"🔴 මැදපෙරදිග අර්බූදය හේතුවෙන් පසුගිය වසරට සාපේක්ෂව තෙල් ආනයනයේදි ඇමෙරිකානු ඩොලර් කෝටි 117 කින් (රු. කෝටි 39,250) ඉහළට.. නිල සංචිතය ඩොලර් බිලියන 6.5ක් දක්වා පහතට 😥",False,sinhala,214bd4d467e481f901c852ab60cdcd04512de0adf0754b98f2c266fc8001bcd3,DUP_214bd4d467e481f9,1,False,181,5.204006687076795,0.6740331491712708,0.6542553191489362,0.0,0.005319148936170213,0.0,0.005319148936170213,0.2596685082872928,0.2553191489361702,0.0,0.005319148936170213,0.06629834254143646,0.06914893617021277,0.0,0.005319148936170213,like,0.6740331491712708,0.4143646408839779,negative,0.14293939297363611,-0.18463241930225235,0.4090221336851147,True,0.0,0.06629834254143646,negative,-1.0,reactionfusion_v1_provisional,validation,approved
520,104,0,0,20,0,5,6,135,135,RF_POST_000520,"සම 🐂 දිට්ටා එකේ පරණ වීඩියෝ , ෆොටෝ ආයේ දානවා 😡",False,sinhala,bcdd03ba03e0f6f0208518a3740ab066d132acf9bb7143deaef329c0a45e6a12,DUP_bcdd03ba03e0f6f0,1,False,135,4.912654885736052,0.7703703703703704,0.7394366197183099,0.0,0.007042253521126761,0.0,0.007042253521126761,0.14814814814814814,0.14788732394366197,0.0,0.007042253521126761,0.037037037037037035,0.04225352112676056,0.044444444444444446,0.04929577464788732,like,0.7703703703703704,0.6222222222222222,negative,0.15542377709382316,-0.20602424604421718,0.38250424216619006,True,0.0,0.08148148148148149,negative,-1.0,reactionfusion_v1_provisional,train,approved
521,209,0,0,0,2,309,0,520,520,RF_POST_000521,🔴 අධික වර්ෂාව නිසා හැටන් පොල්පිටිය ප්රදේශයේ නිවසක් මතට පස් කන්දක් කඩා වැටීමෙන් 4දෙනෙක් අතුරුදන්ව කාන්තාවක් ජීවිතක්ෂයට පත්වෙයි 😥,False,sinhala,cec8bc40519067e3c0dce73e2ebec55f0e1003f78ef3cb514f7a1169cc4b4e20,DUP_cec8bc40519067e3,1,False,520,6.255750041753367,0.40192307692307694,0.3984819734345351,0.0,0.0018975332068311196,0.0,0.0018975332068311196,0.0,0.0018975332068311196,0.0038461538461538464,0.0056925996204933585,0.5942307692307692,0.5882352941176471,0.0,0.0018975332068311196,sad,0.5942307692307692,0.19230769230769232,negative,0.6020660956819208,-0.7334448944174742,0.35820135039877893,False,0.0,0.5942307692307692,negative,-1.0,reactionfusion_v1_provisional,train,approved
522,263,0,1,0,5,362,0,631,631,RF_POST_000522,🔴 අයහපත් කාළගුණයෙන් නාවලපිටිය සෝලංකන්ඳ ප්රදේශයේදී සිදු වූ නාය යෑමකින් පුද්ගලයෙකු ජීවිතක්ෂයට 😥,False,sinhala,e85270c0503a88ae6d518f1388c7e875c648c7db4b2dc3e9bf622560e0baad2b,DUP_e85270c0503a88ae,1,False,631,6.448889394146858,0.41679873217115687,0.41379310344827586,0.0,0.001567398119122257,0.001584786053882726,0.003134796238244514,0.0,0.001567398119122257,0.00792393026941363,0.009404388714733543,0.5736925515055468,0.5689655172413793,0.0,0.001567398119122257,sad,0.5736925515055468,0.15689381933438987,negative,0.5826805774507756,-0.7176872711074456,0.37622171434084034,False,0.0008716323296354993,0.5736925515055468,negative,-0.9969659357330023,reactionfusion_v1_provisional,validation,approved
523,55,1,1,0,0,1,0,58,58,RF_POST_000523,🔴 නුවර - නුවරඑළිය දිස්ත්රික්ක වල පාසල් හෙට නිවාඩු...,False,sinhala,155a7e6af1200019454bdecaf68a6c6da450431a90c26b3ee6bf3f7f99fd8bb5,DUP_155a7e6af1200019,1,False,58,4.07753744390572,0.9482758620689655,0.8615384615384616,0.017241379310344827,0.03076923076923077,0.017241379310344827,0.03076923076923077,0.0,0.015384615384615385,0.0,0.015384615384615385,0.017241379310344827,0.03076923076923077,0.0,0.015384615384615385,like,0.9482758620689655,0.9310344827586207,neutral,0.31762371533437245,0.02206590402467857,0.13381176918622614,True,0.02672413793103448,0.017241379310344827,positive,0.21568627450980396,reactionfusion_v1_provisional,train,approved
524,1044,6,3,1,8,146,0,1208,1208,RF_POST_000524,🔴🚨📢 අද සවස 3 ට කොත්මලේ වාන් දොරටු සහ මඩ සොරොව්ව අරිනවා… පහත් බිම් අය අවදානයෙන් සිටින්න.,False,sinhala,c870d6cb64e6de88d0bc7f0bd35d639b55d5580450ce8724fd8ec9f948661ad6,DUP_c870d6cb64e6de88,1,False,1208,7.097548850614793,0.8642384105960265,0.8600823045267489,0.004966887417218543,0.005761316872427984,0.0024834437086092716,0.0032921810699588477,0.0008278145695364238,0.0016460905349794238,0.006622516556291391,0.007407407407407408,0.12086092715231789,0.12098765432098765,0.0,0.0008230452674897119,like,0.8642384105960265,0.7433774834437086,negative,0.21607318476475215,-0.24516686540973676,0.23733778697550023,True,0.0063327814569536425,0.12086092715231789,negative,-0.9004230393752033,reactionfusion_v1_provisional,test,approved
525,250,2,0,0,2,55,0,309,309,RF_POST_000525,Breaking... 🚨 මහනුවර කොළඹ මාර්ගය අයහපත් කාලගුණය හේතුවෙන් කඩුගන්නාව ප්රදේශයෙන් තාවකාලිකව වසා ඇත.,False,mixed,953bda910cfe41754ccd3f63ea9fcc1ad5c50927eacbd3db3e0b96bb5ccce172,DUP_953bda910cfe4175,1,False,309,5.736572297479192,0.8090614886731392,0.7943037974683544,0.006472491909385114,0.00949367088607595,0.0,0.0031645569620253164,0.0,0.0031645569620253164,0.006472491909385114,0.00949367088607595,0.1779935275080906,0.17721518987341772,0.0,0.0031645569620253164,like,0.8090614886731392,0.6310679611650486,negative,0.2928249668924761,-0.3411020175480916,0.2795030072326139,True,0.006472491909385114,0.1779935275080906,negative,-0.9298245614035088,reactionfusion_v1_provisional,train,approved
