angry_count,angry_ratio,angry_ratio_smoothed,baseline_filtered_label,baseline_filtered_score,calculated_total_reactions,care_count,care_ratio,care_ratio_smoothed,data_origin,dominance_margin,dominant_ratio,dominant_reaction,duplicate_count,duplicate_group_id,fusion_score,haha_count,haha_ratio,haha_ratio_smoothed,is_ambiguous,is_duplicate,label_confidence,label_version,language_type,like_count,like_ratio,like_ratio_smoothed,log_total_reactions,love_count,love_ratio,love_ratio_smoothed,model_text,negative_anchor_mass,positive_anchor_mass,privacy_masked,quality_status,reaction_entropy,reaction_provenance,record_id,sad_count,sad_ratio,sad_ratio_smoothed,sentiment_label,source_row_id,source_total_reactions,split,text_hash,text_provenance,total_reactions,wow_count,wow_ratio,wow_ratio_smoothed,provided_sentiment,provided_joy,provided_affection,provided_amusement,provided_surprise,provided_sadness,provided_anger,provided_care_empathy,provided_fear,provided_disgust,provided_approval,provided_sarcasm,provided_confidence,annotation_provenance,v2_candidate_sentiment,v2_sentiment_label,v2_confidence,v2_probability_negative,v2_probability_neutral,v2_probability_positive,v2_probability_mixed,v2_emotion_probability_joy,v2_emotion_probability_affection,v2_emotion_probability_amusement,v2_emotion_probability_surprise,v2_emotion_probability_sadness,v2_emotion_probability_anger,v2_emotion_probability_care_empathy,v2_emotion_probability_fear,v2_emotion_probability_disgust,v2_emotion_probability_approval,v2_emotion_probability_sarcasm,neural_v3_candidate_sentiment,neural_v3_sentiment_label,neural_v3_confidence,neural_v3_probability_negative,neural_v3_probability_neutral,neural_v3_probability_positive,neural_v3_probability_mixed,neural_v3_emotion_probability_joy,neural_v3_emotion_probability_affection,neural_v3_emotion_probability_amusement,neural_v3_emotion_probability_surprise,neural_v3_emotion_probability_sadness,neural_v3_emotion_probability_anger,neural_v3_emotion_probability_care_empathy,neural_v3_emotion_probability_fear,neural_v3_emotion_probability_disgust,neural_v3_emotion_probability_approval,neural_v3_emotion_probability_sarcasm
38,0.015353535353535354,0.015713134568896052,negative,-0.37640449438202245,2475,4,0.0016161616161616162,0.00201450443190975,synthetic_augmentation,0.7123232323232324,0.8343434343434344,like,1,DUP_c54ae2dd72af0d9a,-0.028111228486319924,302,0.12202020202020201,0.12207896857373086,True,False,0.5020110963077666,reactionfusion_v1_provisional,singlish,2065,0.8343434343434344,0.8323932312651088,7.814399633804487,20,0.00808080808080808,0.008460918614020952,"Salary ganna dawase, home eke inna welawe chapey walk karagena yanakota crush ekku ekka face-to-face hitunata... adoo mn hutto 🤣",0.019797979797979797,0.00896969696969697,False,approved_synthetic_augmentation,0.3111793870911309,fabricated_synthetic,SYN_POST_014371,11,0.0044444444444444444,0.004834810636583401,neutral,14371,2475,train,c54ae2dd72af0d9aeb2530ddc2af881b058a6648f024d746b577a2a26b1cbfc6,template_generated_synthetic,2475,35,0.014141414141414142,0.014504431909750202,mixed,no,no,yes,yes,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.45293794121946107,0.3275579919156698,0.45293794121946107,0.13087388061440178,0.08863018625046731,0.005922635493606757,0.012723923397114196,0.00609845187957125,0.08927636987221725,0.0645736074617674,0.7915609731403366,0.5822812362210311,0.037381613731696815,0.7895158000343702,0.028492450765184082,0.40486485229742974,negative,negative,0.4546841759546699,0.4546841759546699,0.44156496526948863,0.05422210690185584,0.049528751873985845,0.11906911610664277,0.17280482021374335,0.2581449445395224,0.09914122170197207,0.3081529701545076,0.24710581485956387,0.25391623863937085,0.11728905103020237,0.3216453106762337,0.19902228944491487,0.39255210991170003
200,0.04087471898630697,0.041020408163265305,negative,-0.22386925123527177,4893,44,0.008992438176987532,0.009183673469387756,synthetic_augmentation,0.7202125485387288,0.8011444921316166,like,1,DUP_1de3edc7f2611553,-0.053454313525856584,31,0.00633558144287758,0.006530612244897959,True,False,0.39123158442810013,reactionfusion_v1_provisional,sinhala,3920,0.8011444921316166,0.8002040816326531,8.495765244002618,180,0.03678724708767627,0.03693877551020408,"වන්ඩේ තරගයේ ඉන්දීය කණ්ඩායමේ අලුත් පිතිකරු අද තරගයේදී අවසාන ඕවර් එකේ තියුණු පන්දුවාරයක් දැම්මා. සුපිරි ක්රීඩාවක්, ආස්වාදයෙන් නරඹුවා 😍",0.06580829756795423,0.04173308808501942,False,approved_synthetic_augmentation,0.410994239261887,fabricated_synthetic,SYN_POST_014374,122,0.024933578581647253,0.02510204081632653,neutral,14374,4893,train,1de3edc7f261155351b4b91887d3833b34283164cadf81fab80038ab99a1eb65,template_generated_synthetic,4893,396,0.0809319435928878,0.0810204081632653,positive,yes,yes,no,no,no,no,no,no,no,yes,no,high,provided_synthetic_unverified,neutral,neutral,0.624829900930738,0.2286844291602866,0.624829900930738,0.10274098524352215,0.043744684665453164,2.6933339489225002e-05,1.5185832364118455e-05,0.0024458612647943177,0.014134155667049722,0.00015625313186639844,0.7007153848229947,0.0060921731457754015,4.5070856080497616e-05,0.9222707196320916,6.643256760222795e-06,0.19685829263442087,neutral,neutral,0.8735602357761283,0.09850550913654814,0.8735602357761283,0.01961137119183657,0.008322883895486962,0.12464177106612988,0.17091943054782424,0.3748604319781923,0.08835428583378009,0.2978482690782337,0.18658372880389668,0.16604812245259948,0.08565550007123196,0.25396603667068074,0.1655624059634698,0.3599458313271779
101,0.0821806346623271,0.0825242718446602,positive,0.08694894580937441,1229,29,0.023596419853539462,0.024271844660194174,synthetic_augmentation,0.06753458096013018,0.3449959316517494,haha,1,DUP_ed11e338bddfd325,0.05463335964580077,424,0.3449959316517494,0.34385113268608414,True,False,0.8343093353384543,reactionfusion_v1_provisional,mixed,341,0.2774613506916192,0.2766990291262136,7.114769448366463,140,0.11391375101708706,0.11407766990291263,"ටෙලි නාට්ය නළුවා සමාජ මාධ්ය නවත්තනවා කියලා නිවේදනයක් කරලා, ග්රාෆික් නිර්මාණකරුවෝ අලුත් edit දාලා... කැමන්ට් වල අදහස් බලද්දි හැමෝම එකඟ නෑ වගේ 🤷",0.10659072416598861,0.12689178193653378,False,approved_synthetic_augmentation,0.834309335356089,fabricated_synthetic,SYN_POST_014375,30,0.024410089503661515,0.025080906148867314,mixed,14375,1229,train,ed11e338bddfd3253a7da1d550a763bff0106209855e65538dcede5e182f552d,template_generated_synthetic,1229,164,0.13344182262001628,0.13349514563106796,neutral,no,no,no,no,no,no,no,no,no,no,no,medium,provided_synthetic_unverified,neutral,neutral,0.5657348717802874,0.23789060426691166,0.5657348717802874,0.07566490792789313,0.12070961602490772,5.5067699425413955e-06,6.35704356885571e-06,0.9806052529145523,2.76280588080264e-07,7.7463818716227e-06,0.006079650798192372,3.1466662265563984e-11,3.7671747657065546e-06,0.06321192820850983,5.705099502591004e-07,0.28625743047585,neutral,neutral,0.8091846645560139,0.12755510878442003,0.8091846645560139,0.029436755741605522,0.03382347091796055,0.17095232287387063,0.24617592372026334,0.45376735789977296,0.06700442792874062,0.3405586416965864,0.1394159141065427,0.14211122573188817,0.07197348138276223,0.20061021864055367,0.2334349821575256,0.34527610093505545
0,0.0,0.00046598322460391424,positive,0.39463425819766107,2139,26,0.012155212716222535,0.012581547064305684,synthetic_augmentation,0.059841047218326324,0.4198223468910706,love,1,DUP_6c24f7bed86a6e7e,0.34182723173978014,10,0.004675081813931743,0.005125815470643057,True,False,0.2367684054912971,reactionfusion_v1_provisional,sinhala,770,0.3599812996727443,0.3592730661696179,7.668561108015897,898,0.4198223468910706,0.4189189189189189,"කවදාහරි තේරෙයි කියලා හිතුනා නොකියාම තේරුම් ගන්නා කෙනෙක් හම්බවෙන එක තමයි ලොකුම වාසනාව, රාත්රියේ තනියම හිතමින්... 🥲🫂",0.18513323983169705,0.42650771388499303,False,approved_synthetic_augmentation,0.6146896238416737,fabricated_synthetic,SYN_POST_014376,396,0.18513323983169705,0.18499534016775396,positive,14376,2139,train,6c24f7bed86a6e7e63f168fd53a6a7573301279e65237724f097673b71de2e13,template_generated_synthetic,2139,39,0.0182328190743338,0.01863932898415657,mixed,no,yes,no,no,yes,no,yes,no,no,no,no,high,provided_synthetic_unverified,negative,negative,0.4329164311349755,0.4329164311349755,0.13666892671171657,0.23110593230668758,0.19930870984662022,0.21092122820818673,0.14761972187196595,0.2708156653160434,1.9338087588529742e-05,0.897439182778343,6.7359286782710195e-09,0.9999977275809344,9.907191703357405e-10,0.9995490901734145,0.7791585738928419,0.9927120687937249,neutral,neutral,0.608878180491789,0.08897987101941744,0.608878180491789,0.0817209510169948,0.22042099747179872,0.25931009138817246,0.43349963683553916,0.3876909549874318,0.056109890174997734,0.4230334098671474,0.08996813309060384,0.22309494879524344,0.07488480183980331,0.17149967472300487,0.4095654468588005,0.35675221733235235
65,0.036619718309859155,0.037037037037037035,neutral,0.028239202657807296,1775,36,0.02028169014084507,0.020763187429854096,synthetic_augmentation,0.7036619718309859,0.7622535211267606,like,1,DUP_91746f20fcbb3b11,0.008611682137679169,65,0.036619718309859155,0.037037037037037035,True,False,0.6930666894109202,reactionfusion_v1_provisional,mixed,1353,0.7622535211267606,0.7598204264870931,7.4821189235521155,104,0.05859154929577465,0.058922558922558925,"ටික්ටොක් ප්රසිද්ධියට පත් කෙනා පෙම්වතා සමග වෙන් වෙලා කියලා ආරංචියක් තියෙනවා, ග්රාෆික් නිර්මාණකරුවෝ අලුත් edit දාලා... දැන් ට්රෙන්ඩින් එක මේකමයි 📢",0.06591549295774649,0.06974647887323944,False,approved_synthetic_augmentation,0.49329847735214905,fabricated_synthetic,SYN_POST_014377,52,0.029295774647887324,0.02974186307519641,neutral,14377,1775,train,91746f20fcbb3b11b877696e8f85eab64e6fe1db59d95535cfcb7794f2bd8eda,template_generated_synthetic,1775,100,0.056338028169014086,0.05667789001122334,neutral,no,no,no,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.5330548024959914,0.27916542208297285,0.5330548024959914,0.11301900612215307,0.07476076929888262,0.0003044950937438051,0.0020680482250151817,0.014198622375058933,0.0006087127964617961,0.011526878863872003,0.26256148484965386,0.0032765391444859434,0.003913210830184817,0.8678582988554621,0.0011672327287162946,0.4092406479124703,neutral,neutral,0.7638721096949235,0.16263623079044146,0.7638721096949235,0.02926459052012073,0.044227068994514215,0.13430996941094503,0.2170099453080121,0.3973222198248681,0.07274671141593847,0.36819328060786977,0.1688485200836748,0.17430856435050646,0.08161961867970902,0.25531029523260174,0.20047256925023324,0.37716253208794565
3,0.0013774104683195593,0.0018306636155606408,positive,0.7961783439490446,2178,5,0.002295684113865932,0.002745995423340961,synthetic_augmentation,0.38980716253443526,0.6533516988062442,like,1,DUP_d50d7c3c20b6c8c6,0.12141848816679415,574,0.263544536271809,0.2631578947368421,True,False,0.09272586061850416,reactionfusion_v1_provisional,singlish,1423,0.6533516988062442,0.6517162471395881,7.68662133494462,103,0.0472910927456382,0.04759725400457666,"Exam ready wenakota, exam week eke assignment deadline eke last minute ma start karana hutta... no cap fr fr 😂",0.005509641873278237,0.04855371900826446,False,approved_synthetic_augmentation,0.47262369975937385,fabricated_synthetic,SYN_POST_014378,9,0.004132231404958678,0.004576659038901602,positive,14378,2178,train,d50d7c3c20b6c8c6630bc1942d4053c8f5a9a9d02a85681c60e2a8d504758c73,template_generated_synthetic,2178,61,0.02800734618916437,0.028375286041189933,mixed,no,no,yes,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.4102847911599466,0.34436049430653154,0.4102847911599466,0.19758563151948275,0.04776908301403919,0.08218518443894887,0.036492911394821595,0.1510979161078828,0.060763437462795354,0.03145949597438615,0.15736915628986045,0.4251998745607204,0.018862620127617243,0.4004122032074677,0.10012467355030731,0.5409940999739435,neutral,neutral,0.65341658300694,0.14444716108365682,0.65341658300694,0.16664368004772895,0.03549257586167416,0.2412135237782273,0.2919147050456661,0.37965242161187873,0.07278072448603072,0.2687102140801527,0.14618926881285413,0.16260563881928286,0.08840117695652476,0.21031673233466006,0.31603963632887794,0.388285068329757
92,0.05239179954441914,0.052750992626205334,negative,-0.7506436189775654,1756,9,0.005125284738041002,0.005672149744753261,synthetic_augmentation,0.2488610478359909,0.5187927107061503,like,1,DUP_dd20ce1868b633f5,-0.1594862131800233,474,0.26993166287015946,0.2694271128757799,True,False,0.10864719711085725,reactionfusion_v1_provisional,sinhala,911,0.5187927107061503,0.5173000567214975,7.471363088187097,12,0.00683371298405467,0.00737379466817924,"සුප්රසිද්ධ මොඩලය සුප්රසිද්ධ ව්යාපාරිකයෙක් එක්ක පෙනී සිටිලා, කමෙන්ට් සෙක්ෂන් එකේ එකිනෙකා විවාද කරනවා... දැන් ට්රෙන්ඩින් එක මේකමයි 📢",0.06776765375854214,0.009652619589977221,False,approved_synthetic_augmentation,0.6375349323992088,fabricated_synthetic,SYN_POST_014379,27,0.015375854214123007,0.01588201928530913,negative,14379,1756,train,dd20ce1868b633f51fdb30f0da6faa8d082267823f32d627575f430d92f8d870,template_generated_synthetic,1756,231,0.1315489749430524,0.13159387407827566,neutral,no,no,no,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.4453196334598604,0.3459587447485572,0.4453196334598604,0.14278989559133412,0.06593172620024824,2.221541090067351e-06,4.61792322694674e-09,0.049361823982847206,0.8530338947433722,5.497008037326524e-07,0.9184314430512067,4.407082852721647e-05,8.086037151124097e-08,0.6814302111195721,5.508300673750004e-09,0.08511017757154894,neutral,neutral,0.8040995776523997,0.147451017828477,0.8040995776523997,0.039162345537830004,0.009287058981293263,0.13991911860702277,0.1750834736237458,0.48302701637774464,0.08597301132582269,0.27346259846635124,0.18494669480515574,0.12380019722768121,0.08416066530106577,0.23175317853793587,0.15942511746593313,0.3837913657411263
20,0.005577244841048522,0.00584469802393543,negative,-0.3259668508287293,3586,15,0.004182933630786392,0.004453103256331756,synthetic_augmentation,0.5195203569436698,0.7442833240379253,haha,1,DUP_c1d19e13872316d4,-0.01588288777376249,2669,0.7442833240379253,0.7431116059003618,True,False,0.5906205919006771,reactionfusion_v1_provisional,singlish,806,0.22476296709425544,0.22460339549123295,8.185071477532283,7,0.0019520356943669827,0.002226551628165878,"Aiyo, iye battery 1%da phone eke charger na na hutta... 😂😂😂 relatable de?",0.008365867261572783,0.004252649191299498,False,approved_synthetic_augmentation,0.3614375103696139,fabricated_synthetic,SYN_POST_014380,10,0.002788622420524261,0.0030615084887280824,neutral,14380,3586,train,c1d19e13872316d4db2f8e4a1b3ed4104f0c379d378c867312c4716df640618f,template_generated_synthetic,3586,59,0.01645287228109314,0.016699137211244084,mixed,no,no,yes,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,negative,negative,0.3500012858280435,0.3500012858280435,0.2953626399646081,0.13612365307211868,0.21851242113522978,0.002216251101842735,0.029344827259229905,0.7450880743871822,0.7455835316491005,0.06833722364580876,0.9351434453695714,0.3250920485624795,0.005024795712637613,0.8952365815547222,0.025565143772190407,0.8052381161808816,neutral,neutral,0.4992247329570364,0.3214879896538211,0.4992247329570364,0.05772741550911971,0.1215598618800229,0.13158179819299246,0.20126864401319935,0.45935545697893987,0.08453957550819431,0.3340551542390685,0.2497912545310324,0.16122616839352943,0.09547307357489199,0.32203307838352074,0.1824949215281257,0.45510113954396003
33,0.006220546654099906,0.006400602409638554,positive,0.1332336007978603,5305,49,0.009236569274269557,0.00941265060240964,synthetic_augmentation,0.6311027332704995,0.7438265786993402,like,1,DUP_0d4086e99f8814a7,0.05995449181452189,185,0.034872761545711596,0.035015060240963854,True,False,0.3670940316326374,reactionfusion_v1_provisional,sinhala,3946,0.7438265786993402,0.7430346385542169,8.576593534697684,598,0.11272384542884072,0.11276355421686747,"පැලේකැලේ ක්රීඩාංගණයේ ශ්රී ලංකා කණ්ඩායමේ සීනියර් ක්රීඩකයා අද තරගයේදී පිටියේ දක්ෂතාවයෙන් හැමෝගෙම හිත දිනුවා. ලොකු වෙනසක් ඇති කළා, සුබ පැතුම් 🎉",0.09010367577756834,0.11780395852968897,False,approved_synthetic_augmentation,0.46726325172713623,fabricated_synthetic,SYN_POST_014381,445,0.08388312912346843,0.08396084337349398,neutral,14381,5305,train,0d4086e99f8814a70d735ee0f588bc4bef641d5bf9b0d45363f421d1f4831b75,template_generated_synthetic,5305,49,0.009236569274269557,0.00941265060240964,positive,yes,no,no,no,no,no,no,no,no,yes,no,high,provided_synthetic_unverified,neutral,neutral,0.4845408935783434,0.31224065083389557,0.4845408935783434,0.09909259219919798,0.10412586338856301,0.007947467337413083,0.17712135974934906,0.019461558838002765,0.03855232321323635,0.41179772755660893,0.0019056389798293423,0.505989390019388,0.04246904871054852,0.6173314725414328,0.12294444116717958,0.8636071984884428,negative,negative,0.5040593104431172,0.5040593104431172,0.2854043372968074,0.061638323339019946,0.14889802892105544,0.1554538530613475,0.2988973007541424,0.29837309086907166,0.07344192212616218,0.42954318968659166,0.1512754636675147,0.2898587857787629,0.10127588476490179,0.2573055422098503,0.3035941710887128,0.4312351944317575
25,0.005824790307548928,0.006047918120493138,positive,0.5791934541203975,4292,2,0.00046598322460391424,0.0006978367062107466,synthetic_augmentation,0.6593662628145387,0.8049860205032618,haha,1,DUP_15b52ccd61967f53,0.09101360875373518,3455,0.8049860205032618,0.8039078855547802,True,False,0.16148298137329967,reactionfusion_v1_provisional,singlish,625,0.1456197576887232,0.14561525936264247,8.36474106822456,134,0.031220876048462257,0.0314026517794836,"Salary ganna dawase, iye canteen eke roti curry eka mila ahala hutta ahankwath ne... life be like 💀",0.008387698042870456,0.03147716682199441,False,approved_synthetic_augmentation,0.33703830878174623,fabricated_synthetic,SYN_POST_014382,11,0.0025629077353215286,0.0027913468248429866,neutral,14382,4292,train,15b52ccd61967f534ef0c6ab1e91a8cd040c3022d5e6d908ccbba6186b8dcc6d,template_generated_synthetic,4292,40,0.009319664492078284,0.009537101651546871,mixed,no,no,yes,yes,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.32863078531100126,0.32510568062002787,0.32863078531100126,0.18784797502832906,0.1584155590406418,0.08972564502942969,0.20241090171936513,0.6990668292813192,0.637538150449818,0.07373719533516489,0.15019710547369494,0.11962786214135072,0.0001930019926711988,0.4123138530640597,0.06751950442722503,0.6317050925208213,neutral,neutral,0.5728384130779621,0.1488177666458047,0.5728384130779621,0.19856640957022262,0.07977741070601069,0.24046305136783977,0.3004706984814116,0.45401917354814747,0.07814558523788766,0.2939324197293655,0.17606782636785345,0.16495295595822568,0.08228238762089735,0.26170631548239826,0.28231261957442094,0.41454014317567667
315,0.21769177608845888,0.2173314993122421,negative,-0.7916390179163901,1447,22,0.01520387007601935,0.01581843191196699,synthetic_augmentation,0.24671734623358674,0.4644091223220456,like,1,DUP_b389a0a45a026f19,-0.43362904740419606,71,0.04906703524533518,0.04951856946354883,True,False,0.27078497230859694,reactionfusion_v1_provisional,sinhala,672,0.4644091223220456,0.46286107290233836,7.277938572945661,35,0.024187975120939877,0.024759284731774415,"වන්ඩේ තරගයේ ඕස්ට්රේලියා කණ්ඩායමේ අලුත් පිතිකරු අද තරගයේදී දක්ෂ ක්ෂේත්ර රැකවරණයක් පෙන්නුවා. ❤️🏏 මුකුත් කියන්න දෙයක් නෑ, කෙළිය රාජ්ය! 👏",0.27988942639944714,0.03255010366275052,False,approved_synthetic_augmentation,0.7510754921532509,fabricated_synthetic,SYN_POST_014384,90,0.06219765031098825,0.06258596973865199,negative,14384,1447,train,b389a0a45a026f19497835c73d026938038646764e2823f59a3e93651b876bb8,template_generated_synthetic,1447,242,0.16724257083621286,0.1671251719394773,positive,yes,yes,no,no,no,no,no,no,no,yes,no,high,provided_synthetic_unverified,negative,negative,0.7133549008227201,0.7133549008227201,0.20929199555232578,0.028317972953758944,0.04903513067119521,3.300598612286533e-09,6.305116760146985e-16,0.0016957835900112462,0.9999999998913149,7.587316040391677e-13,4.797760681187604e-06,6.305116760146985e-16,6.305116760146985e-16,5.029623086843046e-09,6.305116760146985e-16,3.255893028328713e-08,neutral,neutral,0.8506493263852684,0.1125792134860651,0.8506493263852684,0.026068228273610352,0.010703231855056198,0.1459276477722965,0.18480601595382398,0.45163951676534186,0.08720172979756793,0.2960228257560174,0.16443627788201506,0.13691986759726751,0.07482375374029251,0.22686704469024419,0.1639984221477134,0.3261865229980533
149,0.04981611501170177,0.05003335557038025,negative,-0.5824400204185809,2991,18,0.006018054162487462,0.0063375583722481655,synthetic_augmentation,0.8268137746573052,0.876629889669007,like,1,DUP_a0f31142d23a743a,-0.08854694492650114,61,0.02039451688398529,0.02068045363575717,True,False,0.1682049475335318,reactionfusion_v1_provisional,sinhala,2622,0.876629889669007,0.8749166110740494,8.003697339094368,31,0.010364426613172852,0.01067378252168112,"ෆැෂන් ලෝකයේ තරුවක් පෙම්වතා සමග වෙන් වෙලා කියලා ආරංචියක් තියෙනවා, විශේෂඥයන් කියන්නේ තහවුරු කරගන්න තව ඕන කියලා... ඇත්තද බොරුද කියලා දන්නේ නෑ 🙄",0.05182213306586426,0.013674356402540958,False,approved_synthetic_augmentation,0.2834742861611928,fabricated_synthetic,SYN_POST_014385,6,0.0020060180541624875,0.0023348899266177454,neutral,14385,2991,train,a0f31142d23a743aaed3efd7b5d5a30854068f7e800ce0351e0a2f69a803d2db,template_generated_synthetic,2991,104,0.034770979605483116,0.03502334889926618,neutral,no,no,no,no,no,no,no,no,no,no,no,medium,provided_synthetic_unverified,neutral,neutral,0.5412196134965831,0.2637913264353955,0.5412196134965831,0.12382425997962149,0.0711648000884,0.0005752172819605213,0.00025818316460996096,0.0007178286406476742,0.028581909001758082,0.0012747122197553226,0.8914700937733399,0.034287432908482476,0.00027219866847543313,0.9050472311527091,0.00026520453209099605,0.11460746584521103,neutral,neutral,0.5856802732631003,0.3471163597291384,0.5856802732631003,0.043107851607809625,0.02409551539995152,0.1143016885142916,0.15566488535245188,0.2610618968013949,0.10180172456458858,0.29696353585196705,0.2403878273412121,0.241396415027113,0.11012202991155207,0.31700684644857824,0.17644547530970844,0.3662404108364804
7,0.00282258064516129,0.003216726980297547,positive,0.11882985159614225,2480,109,0.04395161290322581,0.044229995979091274,synthetic_augmentation,0.10483870967741936,0.3975806451612903,like,1,DUP_dd69de4152b0f8ba,0.10528716104009048,5,0.0020161290322580645,0.0024125452352231603,True,False,0.10220128966722233,reactionfusion_v1_provisional,sinhala,986,0.3975806451612903,0.3968636911942099,7.816416983691801,726,0.29274193548387095,0.2923200643345396,"වැස්සක් වහිනකොට හිතට එන්නේ දුරින් ඉන්නවා කියලා ආදරය අඩු වෙන්නේ නෑ, තව තදවෙනවා විතරයි, කවුරුවත් නොදන්නා විදිහට... ❤️🩹",0.24959677419354837,0.31691532258064514,False,approved_synthetic_augmentation,0.6671364097010545,fabricated_synthetic,SYN_POST_014386,612,0.2467741935483871,0.24648170486529955,neutral,14386,2480,train,dd69de4152b0f8ba2c90e3ae71354e84756844a34c4b5220e55fe6eaafeb48f1,template_generated_synthetic,2480,35,0.014112903225806451,0.014475271411338963,mixed,no,yes,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,mixed,mixed,0.647497612702955,0.2246791340642466,0.07928381272145413,0.04853944051134435,0.647497612702955,0.0043725530487852445,0.9218855558594791,0.9942439304091487,1.9005083572027149e-06,0.9978913986304508,2.6399607900884604e-09,0.9999793803938019,6.032852923031389e-09,0.9154419421235434,0.9303745819127355,0.9993108823083948,neutral,neutral,0.6480625724043204,0.07291172822304176,0.6480625724043204,0.06304953192360448,0.21597616744903314,0.2355360248917418,0.4153923095815271,0.38050257801611276,0.05776118845610616,0.43176999873180816,0.09396988126660397,0.22785773150542665,0.07644045125101344,0.17544687430476624,0.3911816750996772,0.3615196667415236
1,0.0003028467595396729,0.0006044122091266244,positive,0.954337899543379,3302,12,0.0036341611144760752,0.003928679359323058,synthetic_augmentation,0.20563294972743792,0.580557238037553,like,1,DUP_2892fbdda19fd100,0.07840255519398846,1238,0.3749242883101151,0.3744333635539438,True,False,0.2504038630727818,reactionfusion_v1_provisional,singlish,1917,0.580557238037553,0.5796313085524327,8.10258642539079,79,0.02392489400363416,0.024176488365064974,"Exam ready wenakota, raathriye bus eke sema seat ekka gihilla adaraye giyoth ithin... eth hitha honda tiyaganin 😅",0.0006056935190793458,0.025923682616596003,False,approved_synthetic_augmentation,0.44472641090643616,fabricated_synthetic,SYN_POST_014387,1,0.0003028467595396729,0.0006044122091266244,neutral,14387,3302,train,2892fbdda19fd100d25c736e043e7bc59981408e6995832704ecb0ce51dc3203,template_generated_synthetic,3302,54,0.01635372501514234,0.01662133575098217,mixed,no,no,yes,no,no,no,no,no,no,no,no,medium,provided_synthetic_unverified,negative,negative,0.3717096862871263,0.3717096862871263,0.3587059926841496,0.18559191128810593,0.08399240974061818,0.052004728112859076,0.09979041723298913,0.4929011856286482,0.13288398044009572,0.06278612453190548,0.4733021646633373,0.33440038066513994,0.05288824047563127,0.4058223298745608,0.220806459482393,0.7568713924837335,neutral,neutral,0.5885561365108619,0.21515246486164705,0.5885561365108619,0.145209586805152,0.05108181182233905,0.21439352707574674,0.2788747707437933,0.40255205778724273,0.07589701730027695,0.280528751954426,0.1658054846186589,0.16177273184267266,0.09422057388786223,0.2239712989595361,0.2916004787101777,0.41655135192866444
4,0.00099676052828308,0.0012437810945273632,positive,0.7803921568627451,4013,10,0.0024919013207077,0.002736318407960199,synthetic_augmentation,0.7368552205332669,0.8519810615499627,haha,1,DUP_8338ff36af4a0b71,0.10036594479329404,3419,0.8519810615499627,0.8507462686567164,True,False,0.10364517966491835,reactionfusion_v1_provisional,singlish,462,0.11512584101669573,0.11517412935323383,8.297543529356284,108,0.02691253426364316,0.027114427860696518,"Ada wage dawasaka, class eke lecture eke phone balala inne kiyala hitha gaththata professor ballagena inne... 🤡 me life eka mokakda karanne",0.00348866184899078,0.028283079990032396,False,approved_synthetic_augmentation,0.26692335626541697,fabricated_synthetic,SYN_POST_014390,10,0.0024919013207077,0.002736318407960199,neutral,14390,4013,train,8338ff36af4a0b71a54f77954ed5761ff2fd1276b405488ac62e2b79b5d5acad,template_generated_synthetic,4013,0,0.0,0.0002487562189054726,mixed,no,no,yes,yes,no,no,no,no,no,no,no,high,provided_synthetic_unverified,negative,uncertain,0.2960929959762677,0.2960929959762677,0.2918130085802283,0.19168097271181384,0.22041302273169025,0.2382534443781421,0.37352512679048133,0.7146913943096285,0.7273577274666846,0.1812291150643604,0.08661439385574841,0.19320276882635756,0.00011607965145212014,0.28265111297568046,0.1536267752798034,0.6116293338465447,neutral,neutral,0.42222024001781566,0.20469426794128034,0.42222024001781566,0.2646469378615787,0.10843855417932512,0.25512636240519254,0.314651568123395,0.4438748854418909,0.0791265150924507,0.30282958827575623,0.18299655638254358,0.18134002354320816,0.08355609383031841,0.28025114826044967,0.2946755680438551,0.4137802090992042
